Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax,Rpeak,Nmax,Nhalf,Power,Mflops/Watt,Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent
164,,46,164,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet",Internet Company,Sugon,China,2015,Industry,50400,0,525700.0,846720.0,2849000,0,756.0,695.37,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
166,127.0,43,72,HPC4,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Airbus,Hewlett-Packard,France,2014,Industry,34560,0,516897.0,746496.0,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),HP POD - Cluster Platform BL460c,HP Pod,Infiniband,Infiniband FDR,Western Europe,Europe
167,,46,167,,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet",Government,Sugon,China,2015,Government,39600,0,515800.0,823680.0,2525000,0,600.0,859.67,Cluster,Intel Xeon E5-2630v2 6C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
168,128.0,44,96,Armstrong,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D",Navy DSRC,Cray Inc.,United States,2014,Government,38608,7564,514900.0,761046.4,2809660,0,,,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,Intel Xeon Phi 5120D,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
169,129.0,44,97,Falcon,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Idaho National Laboratory,SGI,United States,2014,Research,16416,0,511236.0,656640.0,2098560,0,226.0,2262.11,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,North America,Americas
170,130.0,44,123,PORTHOS,"IBM NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",EDF R&D,IBM,France,2014,Industry,16100,0,506357.0,669760.0,2088960,0,,,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,14,Intel Xeon E5 (Haswell),IBM NeXtScale nx360M5,IBM NeXtScale,Infiniband,Infiniband FDR,Western Europe,Europe
172,,46,172,,"Sugon Cluster W580I, Xeon E5-2640v3 8C 2.6GHz, Infiniband FDR, NVIDIA Tesla K20",Government,Sugon,China,2015,Government,10200,7800,501700.0,804240.0,1034000,0,180.0,2787.22,Cluster,Xeon E5-2640v3 8C 2.6GHz,Intel Haswell,2600,Linux,Linux,NVIDIA Tesla K20,8,Intel Xeon E5 (Haswell),Sugon Cluster W580I,Sugon Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia
173,131.0,42,62,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,2013,Industry,50400,0,499226.1,1128960.0,0,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
174,,46,174,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet",Internet Company,Sugon,China,2015,Industry,47040,0,497300.0,790272.0,2753000,0,730.0,681.23,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
176,,46,176,,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Energy Company,Hewlett-Packard,United States,2015,Industry,14496,0,491124.5,579840.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,Infiniband,Infiniband FDR,North America,Americas
177,133.0,43,75,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",IT Provider (P),Hewlett-Packard,United States,2014,Industry,26688,0,489415.2,576460.8,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,North America,Americas
178,,46,178,,"Inspur TS10000 HPC Server, Xeon E5-2698v3 16C 2.3GHz, 10G Ethernet",Internet Company,Inspur,China,2015,Industry,30720,0,486932.0,1130496.0,3505424,0,260.0,1872.82,Cluster,Xeon E5-2698v3 16C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,16,Intel Xeon E5 (Haswell),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
179,134.0,42,64,Amazon EC2 C3 Instance cluster,"Amazon EC2 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, 10G Ethernet",Amazon Web Services,Self-made,United States,2013,Industry,26496,0,484179.0,593510.4,3373325,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Amazon EC2 Cluster,NOW - Intel,10G,10G Ethernet,North America,Americas
180,,46,180,,"HP DL380 Cluster, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet",Hosting Company,Hewlett-Packard,United States,2015,Industry,20720,0,483927.8,795648.0,0,0,,,Cluster,Xeon E5-2630v3 8C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,8,Intel Xeon E5 (Haswell),HP DL380 Cluster,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
181,136.0,43,77,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2014,Industry,33280,0,477968.0,745472.0,0,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
182,137.0,44,103,Shepard,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Xeon Phi 5120D/Nvidia K40",Navy DSRC,Cray Inc.,United States,2014,Government,41196,10444,477000.0,820803.2,1707720,0,,,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,Xeon Phi 5120D/Nvidia K40,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
184,,46,184,,"Sugon TC6000, Opteron 6344 12C 2.6GHz, Gigabit Ethernet",Electricity Company,Sugon,China,2015,Industry,252000,0,474000.0,2620800.0,3678000,0,870.0,544.83,Cluster,Opteron 6344 12C 2.6GHz,AMD x86_64,2600,Linux,Linux,None,12,"Opteron 6300 Series ""Abu Dhabi""",Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
185,,46,185,,"Inspur TS10000 HPC Server, Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Internet Service,Inspur,China,2015,Industry,30000,0,473560.0,960000.0,4381780,0,316.0,1498.61,Cluster,Xeon E5-2650v3 10C 2GHz,Intel Haswell,2000,CentOS,Linux,None,10,Intel Xeon E5 (Haswell),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
186,,46,186,,"HP DL380 Cluster, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Web Company (F),Hewlett-Packard,United States,2015,Industry,13920,0,472166.0,556800.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),HP DL380 Cluster,HP Cluster Platform 3000,Infiniband,Infiniband FDR,North America,Americas
187,,46,187,,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet",WETA Digital,Hewlett-Packard,New Zealand,2015,Industry,19200,0,470648.8,768000.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,10G,10G Ethernet,Australia and New Zealand,Oceania
188,,46,188,,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet",Government,Sugon,China,2015,Government,36000,0,469400.0,748800.0,2780000,0,540.0,869.26,Cluster,Intel Xeon E5-2630v2 6C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
189,140.0,41,54,Beaufix,"Bullx DLC B710 Blades, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Meteo France,"Bull, Atos Group",France,2013,Research,24192,0,469097.0,522547.2,0,0,395.0,1187.59,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Bullx Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Bullx DLC B710 Blades,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe
190,,46,190,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, Gigabit Ethernet",Telecommunications Company,Sugon,China,2015,Industry,153000,0,468200.0,2570400.0,2866000,0,1750.0,267.54,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
191,141.0,45,141,,"SGI ICE XA, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR",SGI,SGI,United States,2015,Vendor,13824,0,467072.0,575078.0,2359296,0,225.5,2071.27,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),SGI ICE XA,SGI ICE,Infiniband,Infiniband FDR,North America,Americas
192,,46,192,,"Inspur TS10000 HPC Server, Xeon E5-2698v3 16C 2.3GHz, 10G Ethernet",Internet Company,Inspur,China,2015,Industry,28800,0,466135.0,1059840.0,3394112,0,244.0,1910.39,Cluster,Xeon E5-2698v3 16C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,16,Intel Xeon E5 (Haswell),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
193,142.0,43,80,Prolix,"Bullx DLC B710 Blades, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Meteo France,"Bull, Atos Group",France,2014,Research,23760,0,464865.0,513216.0,1835904,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Bullx Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Bullx DLC B710 Blades,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe
195,144.0,40,44,,"Cluster Platform SL390s G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet, NVIDIA 2090",Geoscience (P),Hewlett-Packard,United States,2012,Industry,40320,23040,461793.0,1141459.0,0,0,,,Cluster,Xeon X5650 6C 2.66GHz,Intel Nehalem,2660,Linux,Linux,NVIDIA 2090,6,Xeon 5600-series (Westmere-EP),Cluster Platform SL390s G7,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
196,,46,196,,"HP DL380 Cluster, Xeon E5-2680v3 12C 2.5GHz, Gigabit Ethernet",Hosting Company,Hewlett-Packard,United States,2015,Industry,23232,0,461421.0,929280.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),HP DL380 Cluster,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
197,,46,197,,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",Service Provider,Lenovo,China,2015,Industry,54000,0,461264.0,2073600.0,5692000,0,,,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,6,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
198,,46,198,,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",Service Provider,Lenovo,China,2015,Industry,54000,0,461264.0,2073600.0,5692000,0,,,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,6,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
199,145.0,40,48,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Energy Company (D),Hewlett-Packard,United States,2012,Industry,32256,0,457570.7,670925.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
201,,46,201,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet",Internet Company,Sugon,China,2015,Industry,43200,0,456500.0,725760.0,2638000,0,670.0,681.34,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
202,,46,202,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet",Internet Company,Sugon,China,2015,Industry,43200,0,456500.0,725760.0,2638000,0,670.0,681.34,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
203,,46,203,,"Sugon TC6000, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",Internet Company B,Sugon,China,2015,Industry,120000,0,454800.0,2400000.0,2538000,0,2150.0,211.53,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,CentOS,Linux,None,4,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
204,,46,204,,"Sugon TC6000, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",Internet Company W,Sugon,China,2015,Industry,120000,0,454800.0,2400000.0,2538000,0,1500.0,303.2,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,CentOS,Linux,None,4,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
205,147.0,42,69,HPCC1,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR14",Exploration & Production - Eni S.p.A.,IBM,Italy,2013,Industry,24000,0,454053.34,499200.0,0,0,498.53,910.78,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR14,Southern Europe,Europe
206,148.0,45,148,,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR",IT Provider (P),Hewlett-Packard,United States,2015,Industry,14448,0,445923.0,577920.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Infiniband,Infiniband FDR,North America,Americas
207,,46,207,,"Sugon TC6000, Xeon E7-4830V2 10C 2.2GHz, 10G Ethernet",Electricity Company,Sugon,China,2015,Industry,40320,0,442500.0,709632.0,2548000,0,300.0,1475.0,Cluster,Xeon E7-4830V2 10C 2.2GHz,Intel IvyBridge,2200,Linux,Linux,None,10,Intel Xeon E7 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
208,149.0,41,60,Makman,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Saudi Aramco,IBM/Lenovo,Saudi Arabia,2013,Industry,24336,0,441815.0,506189.0,3232768,600000,505.5,874.02,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband QDR,Western Asia,Asia
209,150.0,43,86,,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR",China Meteorological Administration,IBM,China,2014,Research,17920,0,434800.0,508928.0,2400000,0,544.0,799.26,Cluster,POWER7  8C 3.55GHz,Power,3550,AIX,Unix,None,8,POWER7,IBM Flex System p460,IBM Flex System,Infiniband,Infiniband QDR,Eastern Asia,Asia
210,151.0,43,85,,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR",China Meteorological Administration,IBM,China,2014,Research,17920,0,434800.0,508928.0,2400000,0,544.0,799.26,Cluster,POWER7  8C 3.55GHz,Power,3550,AIX,Unix,None,8,POWER7,IBM Flex System p460,IBM Flex System,Infiniband,Infiniband QDR,Eastern Asia,Asia
211,152.0,35,10,Red Sky,"Sun Blade x6275, Xeon X55xx 2.93 Ghz, Infiniband",Sandia National Laboratories / National Renewable Energy Laboratory,Sun Microsystems,United States,2010,Research,42440,0,433500.0,497396.0,2504421,0,,,Cluster,Xeon X5570 4C 2.93GHz,Intel Nehalem,2930,CentOS,Linux,None,4,Xeon 5500-series (Nehalem-EP),Sun Blade x6275,Sun Blade System,Infiniband,Infiniband,North America,Americas
212,,46,212,,"Sugon TC6000, Intel Xeon E5-2640v2 8C 2GHz, 10G Ethernet",Electricity Company,Sugon,China,2015,Industry,43200,0,433300.0,691200.0,2638000,0,530.0,817.55,Cluster,Intel Xeon E5-2640v2 8C 2GHz,Intel IvyBridge,2000,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
213,,46,213,,"Sugon TC6000, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",Internet Company,Sugon,China,2015,Industry,110000,0,432200.0,2200000.0,2430000,0,1200.0,360.17,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,CentOS,Linux,None,4,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
214,153.0,38,27,Manny,"bullx DLC 720, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR",Bull,"Bull, Atos Group",France,2011,Vendor,12960,0,430459.0,539136.0,1969920,0,205.0,2099.8,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Redhat Enterprise Linux 6.4,Linux,None,12,Intel Xeon E5 (Haswell),bullx DLC 720,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe
215,154.0,42,72,,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet",Software Company (M),Hewlett-Packard,United States,2013,Industry,75664,0,426750.8,1089562.0,0,0,,,Cluster,Xeon E5-2450L 8C 1.8GHz,Intel SandyBridge,1800,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform DL360e Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
216,,46,216,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, Gigabit Ethernet",Telecommunications Company,Sugon,China,2015,Industry,134400,0,423400.0,2257920.0,2686000,0,1200.0,352.83,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
217,155.0,45,155,Świerk Computing Centre,"Supermicro TwinBlade SBI-7227R/Bull DLC B720, Intel Xeon E5-2680v2/E5-2650 v3  10C 2.8GHz, Infiniband QDR/FDR",National Centre for Nuclear Research,"Format, Bull, Atos Group",Poland,2015,Research,17960,0,423161.0,490432.0,2600000,400000,334.0,1266.95,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Scientific Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Supermicro TwinBlade SBI-7227R,Supermicro Cluster,Infiniband,Infiniband QDR,Eastern Europe,Europe
218,,46,218,,"Sugon TC6000, Xeon E7-4830V2 10C 2.2GHz, Gigabit Ethernet",Government,Sugon,China,2015,Government,132000,0,421700.0,2323200.0,2662000,0,990.0,425.96,Cluster,Xeon E7-4830V2 10C 2.2GHz,Intel IvyBridge,2200,Linux,Linux,None,10,Intel Xeon E7 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
220,,46,220,,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet",Government,Sugon,China,2015,Government,32400,0,421200.0,673920.0,2638000,0,540.0,780.0,Cluster,Intel Xeon E5-2630v2 6C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
221,,46,221,,"Cluster Platform SL230s Gen8, Xeon E5-2667v3 8C 3.2GHz, Gigabit Ethernet",Manufacturing,Hewlett-Packard,"Korea, South",2015,Industry,16096,0,420964.6,824115.0,0,0,,,Cluster,Xeon E5-2667v3 8C 3.2GHz,Intel Haswell,3200,Linux,Linux,None,8,Intel Xeon E5 (Haswell),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
222,,46,222,,"Cluster Platform DL360p Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, 10G Ethernet",Software Company,Hewlett-Packard,United States,2015,Industry,37800,0,420688.3,756000.0,0,0,,,Cluster,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
223,157.0,41,64,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet, NVIDIA 2075",IT Service Provider,Hewlett-Packard,United States,2013,Industry,43264,10976,419387.0,1075350.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,NVIDIA 2075,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
224,,46,224,,"Sugon TC6000, Xeon E5-2420v2 6C 2.2GHz, 10G Ethernet",Internet Company,Sugon,China,2015,Industry,43200,0,418100.0,760320.0,3046000,0,540.0,774.26,Cluster,Intel Xeon E5-2420v2 6C 2.2GHz,Intel IvyBridge,2200,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
225,158.0,40,53,Discover,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, Intel Xeon Phi 5110P",NASA Center for Climate Simulation,IBM,United States,2012,Government,35568,28080,417256.0,628842.24,960000,0,215.6,1935.32,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,Intel Xeon Phi 5110P,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband QDR,North America,Americas
226,,46,226,yoda,"EXXACT TXR410-768R Cluster, Intel Xeon E5-2620v2 6C 2.1GHz, Infiniband FDR, Nvidia Titan Black",Naval Research Laboratory (NRL),EXXACT Corporation,United States,2015,Research,7920,7200,416957.91,830976.0,535680,266496,,,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,Nvidia Titan Black,6,Intel Xeon E5 (IvyBridge),EXXACT TXR410-768R Cluster,EXXACT Cluster,Infiniband,Infiniband FDR,North America,Americas
227,,46,227,,"Inspur TS10000 HPC Server, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40",Internet Service,Inspur,China,2015,Industry,7200,6000,415300.0,592160.0,799986,0,110.0,3775.45,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,NVIDIA Tesla K40,6,Intel Xeon E5 (IvyBridge),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
228,,46,228,,"Inspur TS10000 HPC Server, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40",Internet Service,Inspur,China,2015,Industry,7200,6000,415300.0,592160.0,799986,0,110.0,3775.45,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,NVIDIA Tesla K40,6,Intel Xeon E5 (IvyBridge),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
229,,46,229,,"Inspur TS10000 HPC Server, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40",Internet Service,Inspur,China,2015,Industry,7200,6000,415300.0,592160.0,799986,0,110.0,3775.45,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,NVIDIA Tesla K40,6,Intel Xeon E5 (IvyBridge),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
230,,46,230,,"Inspur TS10000 HPC Server, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40",Internet Service,Inspur,China,2015,Industry,7200,6000,415300.0,592160.0,799986,0,110.0,3775.45,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,NVIDIA Tesla K40,6,Intel Xeon E5 (IvyBridge),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
